contributors,coordinates,created_at,display_text_range,entities,extended_entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,retweeted,source,truncated,user,permalink,user_mentions,hashtags,author_name,author_followers
,,2015-02-01 03:54:42,"[0, 143]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lucy_blackcat12', 'name': 'danielle', 'id': 3152115786, 'id_str': '3152115786', 'indices': [0, 16]}], 'urls': []}",,1,False,@Lucy_Blackcat12 She took a picture of a medicine used to dilute other meds to inject them via needle &amp; was acting like she proved everyone,,561734358139031552,561734358139031552,Snow_White72688,5.617337850423132e+17,561733785042313216,251338999.0,251338999,False,en,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 2316624913, 'id_str': '2316624913', 'name': 'Honest', 'screen_name': 'Honest1B', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2157, 'friends_count': 708, 'listed_count': 5, 'created_at': 'Wed Jan 29 06:20:05 +0000 2014', 'favourites_count': 20194, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21540, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/546420754720776192/nDnHT8c3_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/546420754720776192/nDnHT8c3_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2316624913/1430937883', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/Honest1B/status/561734358139031552,['lucy_blackcat12'],[],Honest1B,2157
,,2015-02-01 03:52:29,"[0, 103]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BuyMeASlushie', 'name': 'Veronica', 'id': 2451974448, 'id_str': '2451974448', 'indices': [14, 28]}], 'urls': []}",,1,False,@BIGxBADxW0LF @BuyMeASlushie bubble. Well the stuff is used to dilute medicine to inject it via needle.,,561733802028851200,561733802028851200,,,,,,False,en,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 2316624913, 'id_str': '2316624913', 'name': 'Honest', 'screen_name': 'Honest1B', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2157, 'friends_count': 708, 'listed_count': 5, 'created_at': 'Wed Jan 29 06:20:05 +0000 2014', 'favourites_count': 20194, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21540, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/546420754720776192/nDnHT8c3_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/546420754720776192/nDnHT8c3_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2316624913/1430937883', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/Honest1B/status/561733802028851200,['BuyMeASlushie'],[],Honest1B,2157
,,2015-01-04 01:16:30,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,"@CourageousElf *They use a needle to inject the medicine into Legolas upon orders from the king, keeping him stable. Tauriel does not --",,551547686290485248,551547686290485248,AssholeMisfit,5.5154739750804275e+17,551547397508042752,2437680961.0,2437680961,False,en,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 2369816260, 'id_str': '2369816260', 'name': 'Tauriel', 'screen_name': 'Taurielf_', 'location': 'Mirkwood', 'description': 'Silvan elf from Mirkwood. Captain of the guard. Do not provoke me, or it may just be the last thing you do.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 310, 'friends_count': 443, 'listed_count': 0, 'created_at': 'Thu Feb 27 21:23:20 +0000 2014', 'favourites_count': 102, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1077, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/549253392670154753/yfXBjzGX_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/549253392670154753/yfXBjzGX_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2369816260/1419283010', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/Taurielf_/status/551547686290485248,[],[],Taurielf_,310
,,2014-12-21 04:56:32,"[0, 139]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,"@CRUNCHBANDIC00T *I quickly slide the needle into your shoulder, sliding my hand back to press on the plunger and inject the cold medicine*",,546529628203282433,546529628203282433,,,,,,False,en,,,,,,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 2745850669, 'id_str': '2745850669', 'name': '💉First Aid💉', 'screen_name': 'Doctor_Shaw', 'location': '', 'description': 'Ethan Shaw, M.D. (Alias: First Aid) Field medic for S.H.I.E.L.D., going wherever he is needed and dispensing medical care and ass-whoopings. (RP 18+, Marvel/DC)', 'url': 'https://t.co/oAoywa36iS', 'entities': {'url': {'urls': [{'url': 'https://t.co/oAoywa36iS', 'expanded_url': 'http://tl.gd/n_1spokpe', 'display_url': 'tl.gd/n_1spokpe', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3351, 'friends_count': 1186, 'listed_count': 16, 'created_at': 'Tue Aug 19 17:37:30 +0000 2014', 'favourites_count': 1190, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 36637, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1103448251108335616/zrWbaMRM_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1103448251108335616/zrWbaMRM_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2745850669/1515027371', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/Doctor_Shaw/status/546529628203282433,[],[],Doctor_Shaw,3351
,,2014-12-03 07:21:15,"[0, 144]","{'hashtags': [{'text': 'Ebola', 'indices': [43, 49]}, {'text': 'disease', 'indices': [62, 70]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,18,False,Form Qoran I discovered now a medicine for #Ebola &amp; every #disease. Inject the honey of bees into the anus by a medical needle without a pin,,540043066657087488,540043066657087488,,,,,,False,en,,,,,,,16,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 2215260181, 'id_str': '2215260181', 'name': 'Justin Bieber Secret News', 'screen_name': 'abkoma', 'location': ""My profile pic doesn't say to any 1 don't follow me. Every 1 is welcomed to follow me. abkomafiy"", 'description': 'Justin Bieber is following me now. Please read the scenario of the shortest best movie inside the following link:', 'url': 'https://t.co/PJvHodLNau', 'entities': {'url': {'urls': [{'url': 'https://t.co/PJvHodLNau', 'expanded_url': 'http://wyoak.simplesite.com/436902813', 'display_url': 'wyoak.simplesite.com/436902813', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5525, 'friends_count': 4534, 'listed_count': 50, 'created_at': 'Tue Nov 26 06:59:14 +0000 2013', 'favourites_count': 31328, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 40993, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/735666075283664896/3HBd8xwO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/735666075283664896/3HBd8xwO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2215260181/1413645449', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",https://twitter.com/abkoma/status/540043066657087488,[],"['Ebola', 'disease']",abkoma,5525
,,2014-11-27 13:01:29,"[0, 70]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,2,False,"willing to inject by needle, snort and oral intake any medicine rn tbh",,537954364586196992,537954364586196992,howabouutno,5.379539557464351e+17,537953955746435072,620393565.0,620393565,False,en,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,"{'id': 620393565, 'id_str': '620393565', 'name': 'a.', 'screen_name': 'howabouutno', 'location': 'ottawa, canada', 'description': 'plant based + vegetarian 🌱 | electronic music lover | pansexual | pura vida 🇨🇷', 'url': 'https://t.co/qHAVpaOYDr', 'entities': {'url': {'urls': [{'url': 'https://t.co/qHAVpaOYDr', 'expanded_url': 'http://nochildforsale.ca/', 'display_url': 'nochildforsale.ca', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 909, 'friends_count': 403, 'listed_count': 15, 'created_at': 'Wed Jun 27 20:21:27 +0000 2012', 'favourites_count': 31486, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 65778, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1092304846890385408/55LhvQsX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1092304846890385408/55LhvQsX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/620393565/1540392539', 'profile_link_color': '000000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/howabouutno/status/537954364586196992,[],[],howabouutno,909
,,2014-11-22 19:38:34,"[0, 129]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,"@ChainedApex *I inject the medicine quickly, pulling out the needle and pressing a bandage over the mark* There, you're all done.",,536242353221410816,536242353221410816,FreedApex,5.362420183733371e+17,536242018373337088,2716236128.0,2716236128,False,en,,,,,,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 2745850669, 'id_str': '2745850669', 'name': '💉First Aid💉', 'screen_name': 'Doctor_Shaw', 'location': '', 'description': 'Ethan Shaw, M.D. (Alias: First Aid) Field medic for S.H.I.E.L.D., going wherever he is needed and dispensing medical care and ass-whoopings. (RP 18+, Marvel/DC)', 'url': 'https://t.co/oAoywa36iS', 'entities': {'url': {'urls': [{'url': 'https://t.co/oAoywa36iS', 'expanded_url': 'http://tl.gd/n_1spokpe', 'display_url': 'tl.gd/n_1spokpe', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3351, 'friends_count': 1186, 'listed_count': 16, 'created_at': 'Tue Aug 19 17:37:30 +0000 2014', 'favourites_count': 1190, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 36637, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1103448251108335616/zrWbaMRM_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1103448251108335616/zrWbaMRM_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2745850669/1515027371', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/Doctor_Shaw/status/536242353221410816,[],[],Doctor_Shaw,3351
,,2014-11-16 13:59:01,"[0, 137]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,k ack last night had a dream of x2(her today) tell me how she got me on better needles/medicine in hospital go inject shots. embarressing,,533982576570949633,533982576570949633,,,,,,False,en,,,,,,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 218694222, 'id_str': '218694222', 'name': 'robert alexander', 'screen_name': 'r0to00', 'location': 'brockville ontario.', 'description': 'buy me a coffee(https://t.co/vtvUrQxRqo) new book (https://t.co/drAyZQcS1r) (batsdkr@gmail.com) (https://t.co/gKNlYiEPZg)', 'url': 'https://t.co/udq8vprDIC', 'entities': {'url': {'urls': [{'url': 'https://t.co/udq8vprDIC', 'expanded_url': 'http://www.facebook.com/robert.r.alexander.5', 'display_url': 'facebook.com/robert.r.alexa…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/vtvUrQxRqo', 'expanded_url': 'http://ko-fi.com/rasysdev', 'display_url': 'ko-fi.com/rasysdev', 'indices': [16, 39]}, {'url': 'https://t.co/drAyZQcS1r', 'expanded_url': 'https://www.inkitt.com/stories/208169/chapters/11', 'display_url': 'inkitt.com/stories/208169…', 'indices': [51, 74]}, {'url': 'https://t.co/gKNlYiEPZg', 'expanded_url': 'http://www.Facebook.com/HelpComputerBrockville', 'display_url': 'Facebook.com/HelpComputerBr…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 1208, 'friends_count': 2104, 'listed_count': 24, 'created_at': 'Tue Nov 23 01:00:02 +0000 2010', 'favourites_count': 1292, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 157824, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '89C9FA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1207663673/slogo2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1207663673/slogo2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/218694222/1460854758', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/r0to00/status/533982576570949633,[],[],r0to00,1208
,"{'type': 'Point', 'coordinates': [-97.1236031, 32.83527611]}",2014-11-03 14:16:57,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,So I was aloud to eat one tiny meal today.But instead of pepper and salt on my eggs they stuck them with a needle to inject medicine in them,"{'type': 'Point', 'coordinates': [32.83527611, -97.1236031]}",529276047075049472,529276047075049472,,,,,,False,en,"{'id': '78454026903c03e4', 'url': 'https://api.twitter.com/1.1/geo/id/78454026903c03e4.json', 'place_type': 'city', 'name': 'Bedford', 'full_name': 'Bedford, TX', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-97.1686653, 32.822102], [-97.099752, 32.822102], [-97.099752, 32.8677644], [-97.1686653, 32.8677644]]]}, 'attributes': {}}",,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 27238086, 'id_str': '27238086', 'name': 'Kelsey James', 'screen_name': 'kelsomarie45', 'location': 'Texas, Colorado, USA', 'description': 'Marketing. Promotions.   Insta: Kelsomarieee Snap: kelsomarie45 Isaiah 40:8', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 589, 'friends_count': 668, 'listed_count': 17, 'created_at': 'Sat Mar 28 14:39:18 +0000 2009', 'favourites_count': 7882, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15592, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '7C1291', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1110553128397615105/mxsRM_LY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1110553128397615105/mxsRM_LY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/27238086/1446530497', 'profile_link_color': '1124F0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EB938D', 'profile_text_color': 'D1A599', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/kelsomarie45/status/529276047075049472,[],[],kelsomarie45,589
,,2014-11-01 14:29:26,"[0, 130]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,"@Gay_fox450 Just hold still. You're almost done. *I inject the last of the medicine and pull the needle out, rubbing your buttock*",,528554412202262528,528554412202262528,,,,,,False,en,,,,,,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 2745850669, 'id_str': '2745850669', 'name': '💉First Aid💉', 'screen_name': 'Doctor_Shaw', 'location': '', 'description': 'Ethan Shaw, M.D. (Alias: First Aid) Field medic for S.H.I.E.L.D., going wherever he is needed and dispensing medical care and ass-whoopings. (RP 18+, Marvel/DC)', 'url': 'https://t.co/oAoywa36iS', 'entities': {'url': {'urls': [{'url': 'https://t.co/oAoywa36iS', 'expanded_url': 'http://tl.gd/n_1spokpe', 'display_url': 'tl.gd/n_1spokpe', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3351, 'friends_count': 1186, 'listed_count': 16, 'created_at': 'Tue Aug 19 17:37:30 +0000 2014', 'favourites_count': 1190, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 36637, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1103448251108335616/zrWbaMRM_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1103448251108335616/zrWbaMRM_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2745850669/1515027371', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/Doctor_Shaw/status/528554412202262528,[],[],Doctor_Shaw,3351
,"{'type': 'Point', 'coordinates': [-73.97166093, 40.6915373]}",2014-10-31 13:51:30,"[0, 127]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,We all individual right but who give a fuck what we think well we do that's that meddling medicine they inject through a needle,"{'type': 'Point', 'coordinates': [40.6915373, -73.97166093]}",528182479551987712,528182479551987712,,,,,,False,en,"{'id': '011add077f4d2da3', 'url': 'https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', 'place_type': 'city', 'name': 'Brooklyn', 'full_name': 'Brooklyn, NY', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]}, 'attributes': {}}",,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 265618555, 'id_str': '265618555', 'name': 'T*o*d*d', 'screen_name': 'FS_varsityteam', 'location': 'brooklyn', 'description': 'sole proprietor of SuperPerfect© /designer /21/musician/rapper(mc)', 'url': 'https://t.co/9WKeXR1SIQ', 'entities': {'url': {'urls': [{'url': 'https://t.co/9WKeXR1SIQ', 'expanded_url': 'https://soundcloud.com/theflyskool', 'display_url': 'soundcloud.com/theflyskool', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 413, 'friends_count': 1873, 'listed_count': 9, 'created_at': 'Sun Mar 13 21:48:16 +0000 2011', 'favourites_count': 8307, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 17788, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B0ADB0', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/529824282567012352/wGvoyi7h_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/529824282567012352/wGvoyi7h_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/265618555/1415802444', 'profile_link_color': '203012', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/FS_varsityteam/status/528182479551987712,[],[],FS_varsityteam,413
,,2014-10-20 22:37:10,"[0, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KangaDoc', 'name': 'Kangaroo Doctor', 'id': 2501834911, 'id_str': '2501834911', 'indices': [0, 9]}], 'urls': []}",,0,False,@KangaDoc * she found out the problem and had to inject and needle with a forum of medicine *,,524328497984987136,524328497984987136,KangaDoc,5.243278253490422e+17,524327825349042176,2501834911.0,2501834911,False,en,,,,,,,0,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,"{'id': 2189137635, 'id_str': '2189137635', 'name': 'Ellie Rose Oswald', 'screen_name': 'EllieRoseOswald', 'location': 'London England ', 'description': 'The daughter of Clara Oswald and The Doctor part time lord (Rp 3to 21/+18) @TheDoctor1235 is my Dad. My mum is @ClaraO_timegirl My best mate @coal_hill_rebel', 'url': 'https://t.co/K6OsG7iA4E', 'entities': {'url': {'urls': [{'url': 'https://t.co/K6OsG7iA4E', 'expanded_url': 'http://tl.gd/n_1sk6fqk', 'display_url': 'tl.gd/n_1sk6fqk', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1070, 'friends_count': 1461, 'listed_count': 6, 'created_at': 'Wed Nov 20 17:32:41 +0000 2013', 'favourites_count': 5850, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 46545, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471605372562968576/oXMyWVQd_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471605372562968576/oXMyWVQd_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2189137635/1401273818', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/EllieRoseOswald/status/524328497984987136,['KangaDoc'],[],EllieRoseOswald,1070
