,id,permalink,username,text,date,retweets,favorites,hashtags,mentions,geo,keyword
27,1118141746213457925,https://twitter.com/BRGLiving/status/1118141746213457925,BRGLiving,"BRG raises #awareness of Medtronic leadership and innovation through key FDA and data #milestones , patient stories and #education . #client https:// bit.ly/2UpFVYW pic.twitter.com/hoOB9wgQUE",2019-04-16 09:19:01,0.0,0.0,#awareness #milestones #education #client,,,fda%20cybersecurity%20OR%20medtronic
28,1118071277812690944,https://twitter.com/Parasoft/status/1118071277812690944,Parasoft,Keep up with the new #FDA #cybersecurity requirements https:// prsft.co/2GojPO0,2019-04-16 04:39:00,13.0,4.0,#FDA #cybersecurity,,,fda%20cybersecurity%20OR%20medtronic
29,1117934479979446273,https://twitter.com/RylanKlaseen/status/1117934479979446273,RylanKlaseen,The FDA on Tuesday proposed a first-of-its-kind framework for assessing the safety and effectiveness of medical devices that rely on #AI and #MachineLearning . #Cybersecurity #Infosec #healthcare #ML http:// nextgov.com/emerging-tech/ …,2019-04-15 19:35:24,4.0,1.0,#AI #MachineLearning #Cybersecurity #Infosec #healthcare #ML,,,fda%20cybersecurity%20OR%20medtronic
30,1117867414710960128,https://twitter.com/VentureValkyrie/status/1117867414710960128,VentureValkyrie,ICYMI: Latest VV Blog Post - Biohackers Assemble! The FDA and Medical Device Manufacturers join @beauwoods To Say #WeHeartHackers http:// venturevalkyrie.com/biohackers-ass … @defcon @DC_BHV #cybersecurity,2019-04-15 15:08:55,3.0,3.0,#WeHeartHackers #cybersecurity,@beauwoods @defcon @DC_BHV,,fda%20cybersecurity%20OR%20medtronic
31,1117814509685624835,https://twitter.com/MorganLewisLaw/status/1117814509685624835,MorganLewisLaw,"Our Q1 Life Sciences International Review covers new China rules on cybersecurity , FDA guidance on food recalls, rulings on diagnostic claims, pricing investigations, registration of medicines in Russia and more. Read the full issue now: https:// bit.ly/2IzlH8b #LifeSciences #FDA pic.twitter.com/fjk0SG87w4",2019-04-15 11:38:41,3.0,4.0,#LifeSciences #FDA,,,fda%20cybersecurity%20OR%20medtronic
32,1117548951723552769,https://twitter.com/VentureValkyrie/status/1117548951723552769,VentureValkyrie,Latest VV Blog Post - Biohackers Assemble! The FDA and Medical Device Manufacturers join @beauwoods To Say #WeHeartHackers http:// venturevalkyrie.com/biohackers-ass … @AndreaCoravos #DEFCON #cybersecurity,2019-04-14 18:03:27,6.0,10.0,#WeHeartHackers #DEFCON #cybersecurity,@beauwoods @AndreaCoravos,,fda%20cybersecurity%20OR%20medtronic
33,1117545407104655360,https://twitter.com/VentureValkyrie/status/1117545407104655360,VentureValkyrie,Latest VV Blog Post - Biohackers Assemble! The FDA and Medical Device Manufacturers join @Beau To Say #WeHeartHackers https:// venturevalkyrie.com/biohackers-ass emble-fda-and-medical-device-manufacturers-say-wehearthackers-at-defcon-27/ … @AndreaCoravos #DEFCON #cybersecurity,2019-04-14 17:49:22,7.0,7.0,#WeHeartHackers #DEFCON #cybersecurity,@Beau @AndreaCoravos,,fda%20cybersecurity%20OR%20medtronic
34,1117389422247309312,https://twitter.com/Medlium/status/1117389422247309312,Medlium,CHIME Makes Recommendations On Medical Device Cybersecurity To FDA http:// bit.ly/2Ihd82p pic.twitter.com/eLRl9anszx,2019-04-14 07:29:33,1.0,1.0,,,,fda%20cybersecurity%20OR%20medtronic
35,1117202554608287744,https://twitter.com/victoriahlam/status/1117202554608287744,victoriahlam,CHIME Makes Recommendations On Medical Device Cybersecurity To FDA https:// buff.ly/2GbpoxJ,2019-04-13 19:07:00,2.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
36,1117014130563723264,https://twitter.com/eyalestrin/status/1117014130563723264,eyalestrin,Complex but helpful: Negotiating FDA guidance to build a cybersecurity program http:// bit.ly/2GaSPQB,2019-04-13 06:38:16,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
37,1117002037793906688,https://twitter.com/AntiRustbelt/status/1117002037793906688,AntiRustbelt,"FDA , SaMD, IoT, Apple macOS, Data Breach | H-ISAC | Healthcare Information Sharing, Threat Intelligence, Healthcare Cybersecurity http:// joistamatic.com/1L9yNpez",2019-04-13 05:50:13,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
38,1116822576632877057,https://twitter.com/EpilepsyHawaii/status/1116822576632877057,EpilepsyHawaii,"Mahalo to our partners at @neuropace .rns #Medtronic and #LivaNova for an excellent collaboration educating us on the three FDA approved devices for #epilepsy , the RNS (Responsive Neurostimulation) System, VNS... https://www. facebook.com/16764906328422 4/posts/2127110954004682/ …",2019-04-12 17:57:06,1.0,1.0,#Medtronic #LivaNova #epilepsy,@neuropace,,fda%20cybersecurity%20OR%20medtronic
39,1116709305754034176,https://twitter.com/abbywooden/status/1116709305754034176,abbywooden,CHIME Makes Recommendations On Medical Device Cybersecurity To FDA https:// buff.ly/2GbpoxJ,2019-04-12 10:27:00,1.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
40,1116702535375622144,https://twitter.com/Ben_Smith/status/1116702535375622144,Ben_Smith,"“Without hospital and physician engagement, all the efforts that the FDA and medical device companies put into improving cybersecurity fall short. It’s what he calls the last mile problem” @CDameffMD @NicoleWetsman https:// bensm.it/2GhkTDi",2019-04-12 10:00:06,0.0,2.0,,@CDameffMD @NicoleWetsman,,fda%20cybersecurity%20OR%20medtronic
41,1116606276761346049,https://twitter.com/InSilcEU/status/1116606276761346049,InSilcEU,Overview of the Avicenna Alliance meeting with the EU Parliament: @AvicennaAlly are working hard to put #insilico healthcare to the fore in Europe. This is supported by big players such as @US_FDA @Medtronic @ANSYS @VPH_Institute and of course @InSilcEU ! https:// youtu.be/Sig5Q7rMFfY,2019-04-12 03:37:36,1.0,5.0,#insilico,@AvicennaAlly @US_FDA @Medtronic @ANSYS @VPH_Institute @InSilcEU,,fda%20cybersecurity%20OR%20medtronic
42,1116529842776883205,https://twitter.com/glevin1/status/1116529842776883205,glevin1,"Top story: CHIME Makes Recommendations On Medical Device Cybersecurity To FDA | Healthcare IT Today https://www. healthcareittoday.com/2019/04/11/chi me-makes-recommendations-on-medical-device-cybersecurity-to-fda/ … , see more http:// tweetedtimes.com/glevin1?s=tnp",2019-04-11 22:33:53,1.0,1.0,,,,fda%20cybersecurity%20OR%20medtronic
43,1116493212812812289,https://twitter.com/Chandrakant_B/status/1116493212812812289,Chandrakant_B,"#HealthIT #HealthcareIT CHIME Makes Recommendations On Medical Device Cybersecurity To FDA http:// bit.ly/2IcaYkB Over the past few years, the FDA has paid steadily more attention to potential cybersecurity holes created by medical devices. Now, health IT leaders are beginning…",2019-04-11 20:08:20,1.0,1.0,#HealthIT #HealthcareIT,,,fda%20cybersecurity%20OR%20medtronic
44,1116459796415180800,https://twitter.com/CarterGroome/status/1116459796415180800,CarterGroome,CHIME Makes Recommendations On Medical Device Cybersecurity To FDA http:// dlvr.it/R2dv4S,2019-04-11 17:55:32,1.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
45,1116447466461642752,https://twitter.com/HealthIT_News/status/1116447466461642752,HealthIT_News,CHIME Makes Recommendations On Medical Device Cybersecurity To FDA http:// bit.ly/2IdFSJi,2019-04-11 17:06:33,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
46,1116439287048753152,https://twitter.com/HealthcareITJob/status/1116439287048753152,HealthcareITJob,CHIME Makes Recommendations On Medical Device Cybersecurity To FDA http:// dlvr.it/R2dhf7,2019-04-11 16:34:03,4.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
47,1116438895753867264,https://twitter.com/icu814/status/1116438895753867264,icu814,CHIME Makes Recommendations On Medical Device Cybersecurity To FDA http:// bit.ly/2Kr3YSF,2019-04-11 16:32:29,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
48,1116438282693275649,https://twitter.com/sarahbennight/status/1116438282693275649,sarahbennight,CHIME Makes Recommendations On Medical Device Cybersecurity To FDA http:// dlvr.it/R2dh6L pic.twitter.com/a1OMXlnsLc,2019-04-11 16:30:03,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
49,1116400910945738755,https://twitter.com/DonnaYoungDC/status/1116400910945738755,DonnaYoungDC,. @ChuckGrassley tells @SecAzar he wants details on #HHS ' plans to implement new information and #cybersecurity policies to mitigate several vulnerabilities found in an inspector general audit. https://www. finance.senate.gov/imo/media/doc/ 2019-04-09%20CEG%20to%20HHS%20(Cyber%20Intrusion%20Report).pdf … #NIH #FDA #CMS,2019-04-11 14:01:33,0.0,0.0,#HHS #cybersecurity #NIH #FDA #CMS,@ChuckGrassley @SecAzar,,fda%20cybersecurity%20OR%20medtronic
50,1116370937610477569,https://twitter.com/StayinFront/status/1116370937610477569,StayinFront,"With the FDA introducing the concept of the cybersecurity bill of materials (CBOM) to the Premarket Cybersecurity Guidance draft, what’s next for medical device manufacturers submitting products to market? https:// bit.ly/2Kj05iR #FDA #medicaldevices #lifesciences #pharma",2019-04-11 12:02:27,0.0,0.0,#FDA #medicaldevices #lifesciences #pharma,,,fda%20cybersecurity%20OR%20medtronic
51,1116304386542772230,https://twitter.com/CyberSec_MB/status/1116304386542772230,CyberSec_MB,The FDA on Tuesday proposed a first-of-its-kind framework for assessing the safety and effectiveness of medical devices that rely on #AI and #MachineLearning . #Cybersecurity #Infosec #healthcare #ML https://www. nextgov.com/emerging-tech/ 2019/04/fda-proposes-regulations-ai-powered-medical-devices/156109/ …,2019-04-11 07:38:00,7.0,5.0,#AI #MachineLearning #Cybersecurity #Infosec #healthcare #ML,,,fda%20cybersecurity%20OR%20medtronic
52,1116177809183997952,https://twitter.com/securityblvd/status/1116177809183997952,securityblvd,Complex but helpful: Negotiating FDA guidance to build a cybersecurity program ... by Synopsys Editorial Team #healthcaresecurity https:// securityboulevard.com/2019/04/comple x-but-helpful-negotiating-fda-guidance-to-build-a-cybersecurity-program …,2019-04-10 23:15:01,1.0,0.0,#healthcaresecurity,,,fda%20cybersecurity%20OR%20medtronic
53,1115997962235039746,https://twitter.com/paulmschwartz/status/1115997962235039746,paulmschwartz,Device Makers Looking to FDA for Direction on Cybersecurity https:// news.bloomberglaw.com/privacy-and-da ta-security/device-makers-looking-to-fda-for-direction-on-cybersecurity …,2019-04-10 11:20:23,0.0,2.0,,,,fda%20cybersecurity%20OR%20medtronic
54,1115754073645559809,https://twitter.com/mike_k_nelson/status/1115754073645559809,mike_k_nelson,Make sure to get registered for part 2 of our webinar on the FDA ’s pre-market guidance for handling cybersecurity with medical devices on April 16th. We will pick up where we left off and get right into the prescriptive guidance... https:// twitter.com/digicert/statu s/1115683336784162823 …,2019-04-09 19:11:15,1.0,3.0,,,,fda%20cybersecurity%20OR%20medtronic
55,1115736080454770689,https://twitter.com/collabregate/status/1115736080454770689,collabregate,Complex but helpful: Negotiating FDA guidance to build a cybersecurity program - Security Boulevard...,2019-04-09 17:59:45,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
56,1115709229048795136,https://twitter.com/GetCalCISO/status/1115709229048795136,GetCalCISO,Complex but helpful: Negotiating FDA guidance to build a cybersecurity program - Security Boulevard http:// bit.ly/2I8uqyv pic.twitter.com/LuAhqcNy59,2019-04-09 16:13:03,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
57,1115685972979662852,https://twitter.com/IT_securitynews/status/1115685972979662852,IT_securitynews,Complex but helpful: Negotiating FDA guidance to build a cybersecurity program: FDA cybersecurity … https:// goo.gl/fb/JoxkWS #infosec,2019-04-09 14:40:39,0.0,1.0,#infosec,,,fda%20cybersecurity%20OR%20medtronic
58,1115679287133319169,https://twitter.com/IT_securitynews/status/1115679287133319169,IT_securitynews,Complex but helpful: Negotiating FDA guidance to build a cybersecurity program https://www. itsecuritynews.info/complex-but-he lpful-negotiating-fda-guidance-to-build-a-cybersecurity-program/ …,2019-04-09 14:14:05,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
59,1115668725221314560,https://twitter.com/cipherstorm/status/1115668725221314560,cipherstorm,Complex but helpful: Negotiating FDA guidance to build a cybersecurity program: FDA cybersecurity guidance is informed by a long list of standards and recommendations. How can manufacturers translate these documents into practices? By Dan Lyon and… http:// bit.ly/2If2IR1 pic.twitter.com/vzyS3l6rmJ,2019-04-09 13:32:06,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
60,1115341986100211712,https://twitter.com/DerekfnStevens/status/1115341986100211712,DerekfnStevens,"And God help you if your @medtronic Viva Quad CRT-D is one of the ones that have failed, but WEREN'T on the recall list. The defibs failing in a SC attack mean you have about a 5%chance if surviving it. Call the FDA if you still have a Viva Quad, @Medtronic won't do a thing. https:// twitter.com/defibshop/stat us/1115295237033717760 …",2019-04-08 15:53:46,0.0,0.0,,@medtronic @Medtronic,,fda%20cybersecurity%20OR%20medtronic
61,1115290542286487554,https://twitter.com/familyguy342/status/1115290542286487554,familyguy342,Cybersecurity : FDA Spells Out Updated Premarket Policies | RAPS http:// joistamatic.com/79opYOtV,2019-04-08 12:29:21,0.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
62,1115273516696395777,https://twitter.com/VICTORE67754069/status/1115273516696395777,VICTORE67754069,"Un DEA (Desfibrilador Externo Automático) lo minimo que deben tener en ambulancias en un evento deportivo como este. Un DEA con aprobación de la FDA , ejemplo,un CRPPLUS marca Physio Control- Medtronic no sobrepasa 1.6 mill de pesos, no es mucho dinero para salvar una vida,cierto?",2019-04-08 11:21:41,0.0,1.0,,,,fda%20cybersecurity%20OR%20medtronic
63,1115212695307993088,https://twitter.com/RichardEudes/status/1115212695307993088,RichardEudes,"FDA Proposes Regulations for AI-Powered Medical Devices http:// bit.ly/2UszqVz #analytics , #bigdata , #blockchain , #cybersecurity , #innovation , #iot , #machinelearning , #robots",2019-04-08 07:20:00,3.0,1.0,#analytics #bigdata #blockchain #cybersecurity #innovation #iot #machinelearning #robots,,,fda%20cybersecurity%20OR%20medtronic
64,1114632441006829569,https://twitter.com/JitheshVeetil/status/1114632441006829569,JitheshVeetil,"Unique challenges of medical device #cybersecurity issues. How’s @US_FDA , patient advocacy gps, Drs, manufacturers SMEs including hackers collaborating to improve safety of life saving devices? Great read with contributions frm @CDameffMD @beauwoods https://www. theverge.com/2019/4/4/18293 817/ …",2019-04-06 16:54:17,8.0,11.0,#cybersecurity,@US_FDA @CDameffMD @beauwoods,,fda%20cybersecurity%20OR%20medtronic
65,1114424619983937536,https://twitter.com/ContreraLuther/status/1114424619983937536,ContreraLuther,"RT KimZetter: chetwisniewski hacks4pancakes DrT_MD The person overseeing medical device security for the FDA asked me to put her in touch w/ the researchers to speak w/ them about their findings, so someone in cybersecurity who is in a position to do something about securing…",2019-04-06 03:08:29,1.0,0.0,,,,fda%20cybersecurity%20OR%20medtronic
66,1114400633476526082,https://twitter.com/Ferbeltranmx/status/1114400633476526082,Ferbeltranmx,FDA Proposes Regulations for AI-Powered Medical Devices #ai #technology #artificialintelligence #tech #machinelearning #iot #bigdata #blockchain #coding #innovation #cybersecurity #data #programming #security #robotics #datascience #alexa #amazon http:// bit.ly/2KfDNyj pic.twitter.com/HUmnjNGCNZ,2019-04-06 01:33:10,2.0,2.0,#ai #technology #artificialintelligence #tech #machinelearning #iot #bigdata #blockchain #coding #innovation #cybersecurity #data #programming #security #robotics #datascience #alexa #amazon,,,fda%20cybersecurity%20OR%20medtronic
