,id,permalink,username,text,date,retweets,favorites,hashtags,mentions,geo,keyword
24,1117269903902486529,https://twitter.com/mattotcha/status/1117269903902486529,mattotcha,Duodenoscope Contamination Rates Still Lethally High: FDA https:// wb.md/2De9oKV,2019-04-13 23:34:37,0.0,0.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
25,1117094882437423105,https://twitter.com/MuskiePhD/status/1117094882437423105,MuskiePhD,FDA releases updated results from duodenoscope reprocessing studies | AHA News https://www. aha.org/news/headline/ 2019-04-12-fda-releases-updated-results-duodenoscope-reprocessing-studies#.XLIHSszg4cY.twitter …,2019-04-13 11:59:09,0.0,0.0,#,,,fda%20Duodenoscope%20OR%20Reprocessing
26,1117083186964639749,https://twitter.com/MuskiePhD/status/1117083186964639749,MuskiePhD,FDA : Duodenoscope reprocessing is dirtier than we thought https://www. massdevice.com/fda-duodenosco pe-reprocessing-is-dirtier-than-we-thought/ …,2019-04-13 11:12:40,1.0,0.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
27,1117061222262870017,https://twitter.com/BIOCIENCIA2013/status/1117061222262870017,BIOCIENCIA2013,Duodenoscope Contamination Rates Still Lethally High: FDA https://www. medscape.com/viewarticle/91 1756?src=soc_tw_share … vía @medscape,2019-04-13 09:45:24,0.0,0.0,,@medscape,,fda%20Duodenoscope%20OR%20Reprocessing
28,1116881861387489280,https://twitter.com/KromePath/status/1116881861387489280,KromePath,Duodenoscope Contamination Rates Still Lethally High: FDA https://www. medscape.com/viewarticle/91 1756?src=soc_tw_share … via @medscape #infection #safety #medicaldevices #endoscope,2019-04-12 21:52:41,0.0,0.0,#infection #safety #medicaldevices #endoscope,@medscape,,fda%20Duodenoscope%20OR%20Reprocessing
29,1116832116053028865,https://twitter.com/twopowers1/status/1116832116053028865,twopowers1,"Duodenoscope Contamination Rates Still Lethally High: FDA If I ask for a new scope, do you think I would get it? ://www.medscape.com/viewarticle/911756?src=soc_tw_share via @medscape",2019-04-12 18:35:00,0.0,1.0,,@medscape,,fda%20Duodenoscope%20OR%20Reprocessing
30,1116829855813754882,https://twitter.com/InHealthPolicy/status/1116829855813754882,InHealthPolicy,FDA : Duodenoscope Contamination Rates Higher Than Initially Reported http:// dlvr.it/R2jbGX,2019-04-12 18:26:01,0.0,0.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
31,1116814181901185024,https://twitter.com/FeedHcp/status/1116814181901185024,FeedHcp,"Duodenoscope Contamination Rates Still Lethally High: FDA ,, https://www. hcpfeed.com/2019/04/12/duo denoscope-contamination-rates-still-lethally-high-fda/ … ,",2019-04-12 17:23:45,0.0,0.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
32,1116812242299711488,https://twitter.com/Healthcampus360/status/1116812242299711488,Healthcampus360,Duodenoscope Contamination Rates Still Lethally High: FDA http:// dlvr.it/R2jQpx,2019-04-12 17:16:02,0.0,0.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
33,1116810227825856514,https://twitter.com/L_Schnorr_AHC/status/1116810227825856514,L_Schnorr_AHC,Duodenoscope Contamination Rates Still Lethally High: FDA http:// dlvr.it/R2jPpP,2019-04-12 17:08:02,0.0,0.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
34,1116808872117751808,https://twitter.com/boback/status/1116808872117751808,boback,Duodenoscope Contamination Rates Still Lethally High: FDA http://www. medscape.com/viewarticle/91 1756 … ⁦ @Medscape ⁩,2019-04-12 17:02:39,0.0,0.0,,@Medscape,,fda%20Duodenoscope%20OR%20Reprocessing
35,1116808434601607168,https://twitter.com/MassDevice/status/1116808434601607168,MassDevice,FDA : Duodenoscope reprocessing is dirtier than we thought http:// ow.ly/GnFH30opxXj @US_FDA,2019-04-12 17:00:54,1.0,2.0,,@US_FDA,,fda%20Duodenoscope%20OR%20Reprocessing
36,1116796900370415616,https://twitter.com/ahahospitals/status/1116796900370415616,ahahospitals,"Updated preliminary results from studies to better understand how #duodenoscopes are reprocessed in real-world settings continue to show higher than expected contamination rates after reprocessing , the @US_FDA announced. #AHAtoday http:// ow.ly/eS4U30opFzV",2019-04-12 16:15:04,1.0,2.0,#duodenoscopes #AHAtoday,@US_FDA,,fda%20Duodenoscope%20OR%20Reprocessing
37,1116783127962079232,https://twitter.com/IAHCSMM/status/1116783127962079232,IAHCSMM,New information from FDA re: postmarket surveillance of duodenoscope contamination rates after reprocessing . https://www. fda.gov/NewsEvents/New sroom/PressAnnouncements/ucm635889.htm …,2019-04-12 15:20:21,2.0,5.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
38,1116764425862574080,https://twitter.com/newmarker/status/1116764425862574080,newmarker,"FDA : Duodenoscope reprocessing is dirtier than we thought... Crazy that duodenoscope infection problems have been known for years, but the deaths continue. https://www. massdevice.com/fda-duodenosco pe-reprocessing-is-dirtier-than-we-thought/ … #medtech #fda pic.twitter.com/yB2AD5WfJv",2019-04-12 14:06:02,0.0,1.0,#medtech #fda,,,fda%20Duodenoscope%20OR%20Reprocessing
39,1116742833581387776,https://twitter.com/jinujameshmd/status/1116742833581387776,jinujameshmd,The FDA Continues to Remind Facilities of the Importance of Following Duodenoscope Reprocessing Instructions: FDA Safety Communication https://www. fda.gov/MedicalDevices /Safety/AlertsandNotices/ucm635828.htm …,2019-04-12 12:40:14,0.0,0.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
40,1116732960495898625,https://twitter.com/FDAcdrhIndustry/status/1116732960495898625,FDAcdrhIndustry,The @US_FDA is providing Interim Results of the Effectiveness of Duodenoscope Reprocessing Instructions https:// go.usa.gov/xm4Uk #MedicalDevice #FDA pic.twitter.com/j5JwTgtixL,2019-04-12 12:01:00,1.0,1.0,#MedicalDevice #FDA,@US_FDA,,fda%20Duodenoscope%20OR%20Reprocessing
41,1116731956857729024,https://twitter.com/Susan_Hutfless/status/1116731956857729024,Susan_Hutfless,"""up to 5.4% of all properly collected samples tested positive for “high concern” organisms"" - FDA on continued efforts to assess duodenoscope contamination risk https://www. fda.gov/NewsEvents/New sroom/PressAnnouncements/ucm635889.htm … #FDA",2019-04-12 11:57:01,0.0,0.0,#FDA,,,fda%20Duodenoscope%20OR%20Reprocessing
42,1116731359341555712,https://twitter.com/MuskiePhD/status/1116731359341555712,MuskiePhD,The FDA Continues to Remind Facilities of the Importance of Following Duodenoscope Reprocessing Instructions: FDA Safety Communication https://www. fda.gov/MedicalDevices /Safety/AlertsandNotices/ucm635828.htm …,2019-04-12 11:54:38,0.0,0.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
43,1116730906574647296,https://twitter.com/Susan_Hutfless/status/1116730906574647296,Susan_Hutfless,The FDA Continues to Remind Facilities of the Importance of Following Duodenoscope Reprocessing Instructions: FDA Safety Communication https://www. fda.gov/MedicalDevices /Safety/AlertsandNotices/ucm635828.htm …,2019-04-12 11:52:50,0.0,0.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
44,1116730846625640448,https://twitter.com/chrishendel/status/1116730846625640448,chrishendel,"Statement from Jeff Shuren, M.D., Director of the @US_FDA 's Center for Devices and Radiological Health, on continued efforts to assess #duodenoscope contamination risk https://www. fda.gov/NewsEvents/New sroom/PressAnnouncements/ucm635889.htm … FYI @hhask @JeanneLenzer1 & @Lmcg7 ##duodenoscopes #infectionrisk #infection",2019-04-12 11:52:36,0.0,0.0,#duodenoscope # #duodenoscopes #infectionrisk #infection,@US_FDA @hhask @JeanneLenzer1 @Lmcg7,,fda%20Duodenoscope%20OR%20Reprocessing
45,1116728611426525189,https://twitter.com/HmarkNews/status/1116728611426525189,HmarkNews,Safety Communications > The FDA Continues to Remind Facilities of the Importance of Following Duodenoscope Reprocessing Instructions: FDA Safety Communication http:// ow.ly/n6hR30opwVu,2019-04-12 11:43:43,0.0,1.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
46,1116706755109629952,https://twitter.com/MedtechDavid/status/1116706755109629952,MedtechDavid,"FDA received an upswell of patient infection and device contamination reports with duodenoscopes late last year after a period of decline - a sign, the agency suggests, that hospitals might be lapsing a bit in applying updated reprocessing guidelines. https://www. fda.gov/MedicalDevices /Safety/AlertsandNotices/ucm635828.htm …",2019-04-12 10:16:52,0.0,1.0,,,,fda%20Duodenoscope%20OR%20Reprocessing
47,1121475235193196545,https://twitter.com/AmerGastroAssn/status/1121475235193196545,AmerGastroAssn,". @US_FDA committed to taking additional steps to reduce infections, contamination from reprocessed duodenoscopes , Shuren says. https://www. dotmed.com/news/story/469 70 …",2019-04-25 14:05:06,0.0,0.0,,@US_FDA,,fda%20Duodenoscopes%20OR%20Reprocessing
49,1119635003321622530,https://twitter.com/Holly97701/status/1119635003321622530,Holly97701,"Contaminated duodenoscopes linked to 3 new deaths, 45 more infections, FDA says | MedTech Dive https://www. medtechdive.com/news/contamina ted-duodenoscopes-linked-to-3-new-deaths-45-more-infections-fda/552715/ …",2019-04-20 12:12:41,1.0,0.0,,,,fda%20Duodenoscopes%20OR%20Reprocessing
50,1118594788897349632,https://twitter.com/ExpandableSWI/status/1118594788897349632,ExpandableSWI,FDA Flags Concerns Over Reprocessed Duodenoscopes https://www. fdanews.com/articles/19094 6-fda-flags-concerns-over-reprocessed-duodenoscopes … #FDA #duodenoscopes #medtech #medicaldevice #device #concerns #risks #contamination pic.twitter.com/NRWOkDGCZa,2019-04-17 15:19:14,0.0,1.0,#FDA #duodenoscopes #medtech #medicaldevice #device #concerns #risks #contamination,,,fda%20Duodenoscopes%20OR%20Reprocessing
51,1118520843896852481,https://twitter.com/ABABioBlurb/status/1118520843896852481,ABABioBlurb,FDA eyes further action to reduce risks related to duodenoscopes http:// bit.ly/2KMnN7n,2019-04-17 10:25:24,0.0,0.0,,,,fda%20Duodenoscopes%20OR%20Reprocessing
52,1118416321186869249,https://twitter.com/ArjFashions/status/1118416321186869249,ArjFashions,"FDA May Take Additional Regulatory Actions On Duodenoscopes , Shuren Says https:// twi.li/TJcf7h #MedTech pic.twitter.com/3kyRWnVI7F",2019-04-17 03:30:04,0.0,0.0,#MedTech,,,fda%20Duodenoscopes%20OR%20Reprocessing
53,1118286031353106432,https://twitter.com/btcnasia/status/1118286031353106432,btcnasia,"FDA May Take Additional Regulatory Actions On Duodenoscopes , Shuren Says https:// twi.li/KvvQmP #MedTech pic.twitter.com/xMk86byccI RT @HealthNecio",2019-04-16 18:52:21,0.0,0.0,#MedTech,@HealthNecio,,fda%20Duodenoscopes%20OR%20Reprocessing
54,1118281678298939394,https://twitter.com/HealthNecio/status/1118281678298939394,HealthNecio,"FDA May Take Additional Regulatory Actions On Duodenoscopes , Shuren Says https:// twi.li/KvvQmP #MedTech pic.twitter.com/ymWuDIkPui",2019-04-16 18:35:03,1.0,2.0,#MedTech,,,fda%20Duodenoscopes%20OR%20Reprocessing
55,1118266168911880192,https://twitter.com/MediaTechGurus/status/1118266168911880192,MediaTechGurus,"FDA May Take Additional Regulatory Actions On Duodenoscopes , Shuren Says.. https:// medtech.pharmaintelligence.informa.com/articles/2019/ 04/16/fda-may-take-additional-regulatory-actions-on-duodenoscopes-shuren-says …",2019-04-16 17:33:25,0.0,3.0,,,,fda%20Duodenoscopes%20OR%20Reprocessing
56,1118258375614238720,https://twitter.com/Medtech_Insight/status/1118258375614238720,Medtech_Insight,"FDA May Take Additional Regulatory Actions On Duodenoscopes , Shuren Says http:// bit.ly/2GqIMZ9 #Medtech",2019-04-16 17:02:27,3.0,3.0,#Medtech,,,fda%20Duodenoscopes%20OR%20Reprocessing
57,1118189852368023553,https://twitter.com/therabusiness/status/1118189852368023553,therabusiness,"“Contaminated #duodenoscopes linked to 3 new deaths, 45 more infections, @US_FDA says” https:// buff.ly/2ZfjjZS pic.twitter.com/sutAIHLxKx",2019-04-16 12:30:10,0.0,0.0,#duodenoscopes,@US_FDA,,fda%20Duodenoscopes%20OR%20Reprocessing
58,1118169485574324226,https://twitter.com/theclinicianx/status/1118169485574324226,theclinicianx,FDA reports higher contamination rates for reprocessed duodenoscopes https:// hubs.ly/H0htbRD0,2019-04-16 11:09:14,0.0,1.0,,,,fda%20Duodenoscopes%20OR%20Reprocessing
59,1118167922613133313,https://twitter.com/ThorntonFirm/status/1118167922613133313,ThorntonFirm,"Medical scopes still causing superbug infections and deaths, FDA says @CNN https:// buff.ly/2UzxCKe #Endoscopes #duodenoscopes #Bronchoscopes #Scopes #superbug #infections pic.twitter.com/dZxXoAFCCf",2019-04-16 11:03:01,0.0,0.0,#Endoscopes #duodenoscopes #Bronchoscopes #Scopes #superbug #infections,@CNN,,fda%20Duodenoscopes%20OR%20Reprocessing
60,1118137734357495809,https://twitter.com/DrugwatchTerry/status/1118137734357495809,DrugwatchTerry,#FDA reports higher-than-expected #contamination rates for reprocessed #duodenoscopes . #medicaldevices @FierceBiotech https:// buff.ly/2ZecDLM Read more about #superbug outbreaks associated with the scopes @Drug_watch https:// buff.ly/2ZgClPR pic.twitter.com/HCezYFzi5C,2019-04-16 09:03:04,0.0,0.0,#FDA #contamination #duodenoscopes #medicaldevices #superbug,@FierceBiotech @Drug_watch,,fda%20Duodenoscopes%20OR%20Reprocessing
61,1117884778123014151,https://twitter.com/2manycritters/status/1117884778123014151,2manycritters,FDA reports higher contamination rates for reprocessed duodenoscopes https://www. fiercebiotech.com/medtech/fda-re ports-higher-contamination-rates-for-reprocessed-duodenoscopes …,2019-04-15 16:17:55,0.0,0.0,,,,fda%20Duodenoscopes%20OR%20Reprocessing
63,1117863980825862147,https://twitter.com/ExpandableSWI/status/1117863980825862147,ExpandableSWI,FDA reports higher contamination rates for reprocessed duodenoscopes https://www. fiercebiotech.com/medtech/fda-re ports-higher-contamination-rates-for-reprocessed-duodenoscopes … #FDA #medtech #duodenoscopes #manufacturers #manufacture #safety,2019-04-15 14:55:16,0.0,1.0,#FDA #medtech #duodenoscopes #manufacturers #manufacture #safety,,,fda%20Duodenoscopes%20OR%20Reprocessing
64,1117835520745328640,https://twitter.com/vundi_dr/status/1117835520745328640,vundi_dr,FDA reports higher contamination rates for reprocessed duodenoscopes https://www. fiercebiotech.com/medtech/fda-re ports-higher-contamination-rates-for-reprocessed-duodenoscopes …,2019-04-15 13:02:11,0.0,0.0,,,,fda%20Duodenoscopes%20OR%20Reprocessing
66,1117810168467742720,https://twitter.com/FDA_Track/status/1117810168467742720,FDA_Track,"Contaminated #duodenoscopes linked to 3 new deaths, 45 more infections, FDA says https://www. medtechdive.com/news/contamina ted-duodenoscopes-linked-to-3-new-deaths-45-more-infections-fda/552715/ … via @MedTechDive",2019-04-15 11:21:26,0.0,0.0,#duodenoscopes,@MedTechDive,,fda%20Duodenoscopes%20OR%20Reprocessing
67,1117783818721746946,https://twitter.com/OmarFord1/status/1117783818721746946,OmarFord1,"Dirty duodenoscopes are still a big problem, according to #FDA 's latest report. https:// bit.ly/2DgkNtx",2019-04-15 09:36:44,0.0,0.0,#FDA,,,fda%20Duodenoscopes%20OR%20Reprocessing
70,1117696640566157312,https://twitter.com/VLemoine_/status/1117696640566157312,VLemoine_,#Ambu $ AMBU The #FDA updated on an investigation to evaluate the percentage of clinically used duodenoscopes which remain contaminated with viable microorganisms. The preliminary results indicated higher than expected levels of contamination pic.twitter.com/LuMEJbcrbB,2019-04-15 03:50:19,1.0,0.0,#Ambu #FDA,,,fda%20Duodenoscopes%20OR%20Reprocessing
74,1116813531863711745,https://twitter.com/gastroendonews/status/1116813531863711745,gastroendonews,"""Three deaths too many"" linked to contaminated duodenoscopes last year, according to FDA 's Dr. Jeff Shuren: https://www. medscape.com/viewarticle/91 1756?nlid=129285_3901&src=wnl_newsalrt_190412_MSCPEDIT&uac=42041SY&impID=1935443&faf=1 …",2019-04-12 17:21:10,0.0,0.0,,,,fda%20Duodenoscopes%20OR%20Reprocessing
79,1116763553426550784,https://twitter.com/chadterhune/status/1116763553426550784,chadterhune,"FDA : Contaminated medical scopes linked to 45 reports of patient infection and 3 deaths recently. Regulators also say 5.4% of duodenoscopes tested positive for 'high concern' organisms such as E. coli, even after being disinfected #superbugs #patientsafety https:// cnn.it/2X89gnw",2019-04-12 14:02:34,2.0,3.0,#superbugs #patientsafety,,,fda%20Duodenoscopes%20OR%20Reprocessing
80,1116750910661758977,https://twitter.com/chadterhune/status/1116750910661758977,chadterhune,"FDA said it received 45 reports of patient infection related to duodenoscopes from Oct. 15, 2018, to March 31. For 2018, it said 3 deaths were reported. FDA 's Dr. Jeff Shuren said ‘that’s three deaths too many.’ #ptsafety #MedicalDevices #endoscopy https://www. fda.gov/MedicalDevices /Safety/AlertsandNotices/ucm635828.htm …",2019-04-12 13:12:19,0.0,1.0,#ptsafety #MedicalDevices #endoscopy,,,fda%20Duodenoscopes%20OR%20Reprocessing
81,1116746559918616576,https://twitter.com/fdadaily/status/1116746559918616576,fdadaily,"The @US_FDA is emphasizing the importance of manual cleaning prior to disinfection or sterilization and proper servicing of duodenoscopes https:// go.usa.gov/xm4U4 #MedicalDevice #FDApic .twitter.com/aSJmPRxk2r, , http:// fdadaily.com/2019/04/12/the -us_fda-is-emphasizing-the-importance-of-manual-cleaning-prior-to-disinfection-or-sterilization-and-proper-servicing-of-duodenoscopes-https-go-usa-gov-xm4u4-medicaldevice-fdapic-twitter/ …",2019-04-12 12:55:02,0.0,0.0,#MedicalDevice #FDApic,@US_FDA,,fda%20Duodenoscopes%20OR%20Reprocessing
83,1116733133775343624,https://twitter.com/QARACG/status/1116733133775343624,QARACG,The US_ FDA is emphasizing the importance of manual cleaning prior to disinfection or sterilization and proper servicing of duodenoscopes https:// go.usa.gov/xm4U4 #MedicalDevice #FDA pic.twitter.com/G9asXtn1p8,2019-04-12 12:01:41,0.0,0.0,#MedicalDevice #FDA,,,fda%20Duodenoscopes%20OR%20Reprocessing
85,1116732713547907072,https://twitter.com/FDADeviceInfo/status/1116732713547907072,FDADeviceInfo,The @US_FDA is emphasizing the importance of manual cleaning prior to disinfection or sterilization and proper servicing of duodenoscopes https:// go.usa.gov/xm4U4 #MedicalDevice #FDA pic.twitter.com/aSJmPRxk2r,2019-04-12 12:00:01,5.0,7.0,#MedicalDevice #FDA,@US_FDA,,fda%20Duodenoscopes%20OR%20Reprocessing
90,1116723992503693313,https://twitter.com/FDASpox/status/1116723992503693313,FDASpox,"Reducing infections associated with duodenoscopes remains a top FDA priority. Today, agency issued updates on interim results from postmarket surveillance studies and new actions being explored to reduce contamination rates. https:// go.usa.gov/xm4Qv pic.twitter.com/8HqVmhgEHm",2019-04-12 11:25:22,1.0,0.0,,,,fda%20Duodenoscopes%20OR%20Reprocessing
91,1116709183716356096,https://twitter.com/MedDeviceMark/status/1116709183716356096,MedDeviceMark,"#FDA says it has received 205 #medicaldevice reports (MDRs) from 10/15/2018 and 3/31/2019 related to duodenoscopes , 159 of which were device contamination. Only 100 reports in 2017. More events or more reporting? https://www. fda.gov/MedicalDevices /Safety/AlertsandNotices/ucm635828.htm …",2019-04-12 10:26:31,1.0,1.0,#FDA #medicaldevice,,,fda%20Duodenoscopes%20OR%20Reprocessing
